module,optimize,make_model_option,predict_option,lengthscale_true,variance_true,noise_variance_true,n_train,n_test,t,MSE,MLL,time_make_model,time_predict,time_total,lengthscale,variance,noise_variance
gpflow_fitc,True,100,,3.0,2.0,0.2,100,1000,0,0.20736331822498824,-0.28751581920075037,0.8329331874847412,0.1953871250152588,1.0283203125,3.27188470181317,2.1554416900215316,0.20049129602662877
gpflow_fitc,True,100,,3.0,2.0,0.2,200,1000,0,0.2083106231052128,-0.2784250096519869,0.9289274215698242,0.20958447456359863,1.1385118961334229,4.096885076493946,3.261149251454287,0.23722795139636052
gpflow_fitc,True,100,,3.0,2.0,0.2,400,1000,0,0.2071313079079322,-0.28719208756326065,1.206568717956543,0.2204151153564453,1.4269838333129883,3.1227713509706825,2.671698850922108,0.20582543111531748
gpflow_fitc,True,100,,3.0,2.0,0.2,800,1000,0,0.20383083546901098,-0.29509203571431053,1.3503434658050537,0.24250245094299316,1.5928459167480469,2.429460815024229,1.121150886726815,0.2045955883849496
gpflow_fitc,True,100,,3.0,2.0,0.2,1600,1000,0,0.18644240889277364,-0.3398204974542749,1.7746775150299072,0.27959537506103516,2.0542728900909424,3.04286727890519,0.6302915585583158,0.18706200200205236
gpflow_fitc,True,100,,3.0,2.0,0.2,3200,1000,0,0.1969332187339884,-0.3123925236640575,2.604351758956909,0.2908616065979004,2.8952133655548096,3.200221950205615,1.257018021169513,0.1974009176203114
gpflow_fitc,True,100,,3.0,2.0,0.2,6400,1000,0,0.18063547216109282,-0.35284057003999236,3.967811346054077,0.33986973762512207,4.307681083679199,2.662909752701661,1.4153921822898028,0.20086867096856512
gpflow_fitc,True,100,,3.0,2.0,0.2,12800,1000,0,0.20219272588327913,-0.2991701434868777,5.828232765197754,0.5094258785247803,6.337658643722534,3.07207402973472,1.1623221256744725,0.19833007436554323
gpflow_fitc,True,100,,3.0,2.0,0.2,25600,1000,0,0.2094848259672286,-0.2808484008521695,14.423618793487549,0.4739804267883301,14.897599220275879,5.517476163356635,2.538773844243799,0.1987189733171975
gpflow_fitc,True,100,,3.0,2.0,0.2,51200,1000,0,0.19922253839266255,-0.30666400507628283,24.797304391860962,0.6634514331817627,25.460755825042725,3.407532866323075,2.1522919669438707,0.19835566893087458
gpflow_fitc,True,100,,3.0,2.0,0.2,102400,1000,0,0.19852131938051615,-0.3084244254822706,35.098286867141724,0.9712486267089844,36.06953549385071,3.0524932499309405,0.7598463199445569,0.19939162532011548
